4,100,1,100
4,100,1,100
4,100,1,104
4,100,1,101
4,100,1,100
4,100,1,100
4,100,1,103
4,100,1,101
4,100,1,100
4,100,1,100
4,100,1,104
4,100,1,102
4,100,1,101
4,100,1,100
4,100,1,100
4,100,1,104
4,100,1,110
4,100,1,100
4,100,1,100
4,100,1,104
4,100,1,118
4,100,1,100
4,100,1,101
4,100,1,111
4,100,1,100
4,100,1,100
4,100,1,100
4,200,1,204
4,200,1,202
4,200,1,202
4,200,1,202
4,200,1,200
4,200,1,200
4,200,1,200
4,200,1,201
4,200,1,200
4,200,1,201
4,200,1,203
4,200,1,204
4,200,1,203
4,200,1,203
4,200,1,202
4,200,1,202
4,200,1,202
4,200,1,201
4,200,1,201
4,200,1,203
4,200,1,202
4,200,1,201
4,200,1,204
4,200,1,202
4,300,1,300
4,300,1,300
4,300,1,300
4,300,1,300
4,300,1,301
4,300,1,300
4,300,1,300
4,300,1,300
4,300,1,300
4,300,1,301
4,300,1,301
4,300,1,301
4,300,1,301
4,300,1,300
4,300,1,300
4,300,1,301
4,300,1,300
4,300,1,300
4,300,1,300
4,300,1,301
4,400,1,400
4,400,1,400
4,400,1,401
4,400,1,400
4,400,1,401
4,400,1,400
4,400,1,400
4,400,1,400
4,400,1,401
4,400,1,400
4,400,1,400
4,400,1,401
4,400,1,400
4,400,1,401
4,400,1,400
4,400,1,401
4,400,1,400
4,400,1,400
4,400,1,400
4,400,1,400
4,500,1,500
4,500,1,500
4,500,1,500
4,500,1,501
4,500,1,500
4,500,1,501
4,500,1,500
4,500,1,500
4,500,1,500
4,500,1,500
4,500,1,501
4,100,3,101
4,100,3,109
4,100,3,101
4,100,3,101
4,100,3,101
4,100,3,107
4,100,3,100
4,100,3,100
4,100,3,101
4,100,3,101
4,100,3,109
4,100,3,100
4,100,3,101
4,100,3,110
4,100,3,101
4,100,3,101
4,100,3,105
4,100,3,102
4,100,3,101
4,100,3,102
4,100,3,102
4,100,3,101
4,100,3,103
4,100,3,100
4,100,3,107
4,100,3,100
4,100,3,102
4,100,3,101
4,100,3,105
4,100,3,100
4,100,3,102
4,100,3,101
4,100,3,110
4,100,3,101
4,100,3,101
4,100,3,101
4,100,3,108
4,100,3,100
4,100,3,101
4,100,3,100
4,100,3,101
4,100,3,100
4,100,3,103
4,100,3,100
4,200,3,202
4,200,3,202
4,200,3,205
4,200,3,200
4,200,3,200
4,200,3,200
4,200,3,200
4,200,3,201
4,200,3,200
4,200,3,201
4,200,3,201
4,200,3,200
4,200,3,201
4,200,3,200
4,200,3,200
4,200,3,200
4,200,3,202
4,200,3,200
4,200,3,201
4,200,3,201
4,200,3,200
4,200,3,200
4,200,3,200
4,200,3,201
4,200,3,200
4,200,3,204
4,200,3,200
4,200,3,200
4,200,3,202
4,200,3,201
4,300,3,300
4,300,3,301
4,300,3,300
4,300,3,301
4,300,3,300
4,300,3,301
4,300,3,300
4,300,3,301
4,300,3,300
4,300,3,300
4,300,3,301
4,300,3,301
4,300,3,300
4,300,3,301
4,300,3,301
4,300,3,301
4,300,3,300
4,300,3,301
4,300,3,300
4,300,3,301
4,300,3,304
4,300,3,300
4,400,3,400
4,400,3,401
4,400,3,401
4,400,3,400
4,400,3,400
4,400,3,401
4,400,3,412
4,400,3,401
4,400,3,401
4,400,3,401
4,400,3,401
4,400,3,400
4,400,3,402
4,400,3,400
4,400,3,400
4,400,3,401
4,400,3,401
4,400,3,400
4,400,3,400
4,400,3,401
4,400,3,400
4,400,3,400
4,500,3,500
4,500,3,500
4,500,3,500
4,500,3,500
4,500,3,501
4,500,3,500
4,500,3,501
4,500,3,501
4,500,3,500
4,500,3,500
4,500,3,500
4,100,5,103
4,100,5,104
4,100,5,101
4,100,5,102
4,100,5,101
4,100,5,100
4,100,5,102
4,100,5,109
4,100,5,100
4,100,5,102
4,100,5,100
4,100,5,107
4,100,5,101
4,100,5,100
4,100,5,100
4,100,5,100
4,100,5,100
4,100,5,101
4,100,5,101
4,100,5,106
4,100,5,101
4,100,5,100
4,100,5,101
4,100,5,105
4,100,5,107
4,100,5,100
4,100,5,104
4,100,5,102
4,100,5,108
4,100,5,100
4,100,5,100
4,100,5,106
4,100,5,103
4,100,5,101
4,100,5,100
4,100,5,101
4,100,5,102
4,100,5,103
4,100,5,100
4,100,5,103
4,100,5,101
4,100,5,109
4,100,5,100
4,100,5,100
4,200,5,208
4,200,5,203
4,200,5,200
4,200,5,201
4,200,5,200
4,200,5,200
4,200,5,203
4,200,5,204
4,200,5,201
4,200,5,202
4,200,5,203
4,200,5,201
4,200,5,200
4,200,5,202
4,200,5,201
4,200,5,200
4,200,5,203
4,200,5,201
4,200,5,200
4,200,5,201
4,200,5,202
4,200,5,203
4,200,5,202
4,200,5,200
4,300,5,302
4,300,5,300
4,300,5,301
4,300,5,302
4,300,5,303
4,300,5,301
4,300,5,301
4,300,5,300
4,300,5,301
4,300,5,300
4,300,5,300
4,300,5,301
4,300,5,301
4,300,5,301
4,300,5,300
4,300,5,301
4,300,5,300
4,300,5,301
4,300,5,300
4,300,5,300
4,300,5,300
4,300,5,301
4,400,5,407
4,400,5,400
4,400,5,401
4,400,5,401
4,400,5,408
4,400,5,401
4,400,5,401
4,400,5,401
4,400,5,400
4,400,5,400
4,400,5,401
4,400,5,401
4,400,5,401
4,400,5,401
4,400,5,401
4,400,5,401
4,500,5,500
4,500,5,501
4,500,5,500
4,500,5,500
4,500,5,501
4,500,5,500
4,500,5,501
4,500,5,500
4,500,5,500
4,500,5,500
4,500,5,500
2,100,1,102
2,100,1,101
2,100,1,103
2,100,1,101
2,100,1,102
2,100,1,102
2,100,1,101
2,100,1,100
2,100,1,101
2,100,1,100
2,100,1,110
2,100,1,101
2,100,1,102
2,100,1,101
2,100,1,108
2,100,1,100
2,100,1,101
2,100,1,102
2,100,1,100
2,100,1,103
2,100,1,102
2,100,1,101
2,200,1,202
2,200,1,201
2,200,1,201
2,200,1,201
2,200,1,200
2,200,1,200
2,200,1,201
2,200,1,203
2,200,1,202
2,200,1,201
2,200,1,200
2,300,1,300
2,300,1,300
2,300,1,300
2,300,1,300
2,300,1,300
2,300,1,300
2,300,1,300
2,300,1,301
2,300,1,300
2,300,1,301
2,300,1,300
2,400,1,400
2,400,1,401
2,400,1,400
2,400,1,411
2,400,1,404
2,400,1,417
2,400,1,411
2,400,1,410
2,400,1,417
2,400,1,410
2,500,1,507
2,500,1,519
2,500,1,508
2,500,1,500
2,500,1,505
2,500,1,508
2,500,1,505
2,500,1,510
2,500,1,504
2,500,1,518
2,100,3,108
2,100,3,115
2,100,3,105
2,100,3,111
2,100,3,113
2,100,3,115
2,100,3,120
2,100,3,115
2,100,3,114
2,100,3,111
2,100,3,114
2,100,3,102
2,100,3,115
2,100,3,110
2,100,3,114
2,100,3,103
2,100,3,111
2,100,3,106
2,100,3,114
2,100,3,120
2,100,3,102
2,100,3,110
2,100,3,100
2,100,3,101
2,100,3,105
2,100,3,106
2,100,3,115
2,100,3,114
2,100,3,100
2,200,3,215
2,200,3,210
2,200,3,215
2,200,3,214
2,200,3,202
2,200,3,205
2,200,3,214
2,200,3,206
2,200,3,215
2,200,3,207
2,200,3,215
2,200,3,219
2,200,3,205
2,200,3,214
2,200,3,207
2,200,3,214
2,200,3,208
2,200,3,221
2,300,3,313
2,300,3,307
2,300,3,304
2,300,3,309
2,300,3,311
2,300,3,308
2,300,3,307
2,300,3,308
2,300,3,306
2,300,3,308
2,300,3,304
2,400,3,409
2,400,3,400
2,400,3,407
2,400,3,408
2,400,3,407
2,400,3,406
2,400,3,410
2,400,3,409
2,400,3,411
2,400,3,409
2,400,3,410
2,500,3,508
2,500,3,511
2,500,3,510
2,500,3,512
2,500,3,500
2,500,3,512
2,500,3,515
2,500,3,514
2,500,3,515
2,500,3,512
2,100,5,106
2,100,5,120
2,500,3,511
2,100,5,114
2,100,5,120
2,100,5,103
2,100,5,113
2,100,5,115
2,100,5,120
2,100,5,111
2,100,5,109
2,100,5,111
2,100,5,114
2,100,5,109
2,100,5,107
2,100,5,113
2,100,5,104
2,100,5,110
2,100,5,114
2,100,5,107
2,100,5,107
2,100,5,120
2,100,5,102
2,100,5,107
2,100,5,106
2,100,5,115
2,100,5,101
2,100,5,113
2,100,5,114
2,200,5,205
2,200,5,214
2,200,5,207
2,200,5,213
2,200,5,210
2,200,5,202
2,200,5,217
2,200,5,214
2,200,5,210
2,200,5,214
2,200,5,215
2,200,5,215
2,200,5,201
2,200,5,214
2,200,5,205
2,200,5,214
2,200,5,217
2,200,5,217
2,200,5,215
2,300,5,314
2,300,5,311
2,300,5,307
2,300,5,315
2,300,5,311
2,300,5,310
2,300,5,316
2,300,5,309
2,300,5,308
2,300,5,317
2,300,5,309
2,400,5,411
2,400,5,409
2,400,5,410
2,400,5,404
2,400,5,411
2,400,5,414
2,400,5,400
2,400,5,400
2,400,5,400
2,400,5,401
2,400,5,401
2,500,5,501
2,500,5,500
2,500,5,501
2,500,5,500
2,500,5,500
2,500,5,500
2,500,5,500
2,500,5,501
2,500,5,500
2,500,5,500
4,100,1,100
4,100,1,119
2,500,5,502
4,100,1,100
4,100,1,100
4,100,1,103
4,100,1,121
4,100,1,100
4,100,1,101
4,100,1,104
4,100,1,100
4,100,1,100
4,100,1,102
4,100,1,110
4,100,1,112
4,100,1,101
4,100,1,104
4,100,1,100
4,100,1,100
4,100,1,100
4,100,1,101
4,100,1,107
4,100,1,100
4,100,1,100
4,100,1,101
4,100,1,112
4,100,1,100
4,100,1,101
4,100,1,100
4,100,1,110
4,100,1,100
4,100,1,100
4,100,1,101
4,100,1,111
4,100,1,100
4,100,1,100
4,100,1,100
4,100,1,102
4,100,1,113
4,100,1,100
4,100,1,100
4,100,1,102
4,100,1,101
4,100,1,100
4,100,1,103
4,200,1,204
4,200,1,202
4,200,1,201
4,200,1,201
4,200,1,202
4,200,1,203
4,200,1,222
4,200,1,200
4,200,1,200
4,200,1,201
4,200,1,201
4,200,1,204
4,200,1,204
4,200,1,223
4,200,1,200
4,200,1,225
4,200,1,200
4,200,1,205
4,200,1,202
4,200,1,222
4,200,1,201
4,200,1,224
4,200,1,200
4,300,1,300
4,300,1,302
4,300,1,300
4,300,1,300
4,300,1,301
4,300,1,301
4,300,1,301
4,300,1,302
4,300,1,311
4,300,1,315
4,300,1,307
4,300,1,301
4,300,1,301
4,300,1,306
4,300,1,312
4,300,1,301
4,300,1,304
4,300,1,300
4,300,1,300
4,300,1,300
4,300,1,300
4,300,1,315
4,400,1,404
4,400,1,400
4,400,1,408
4,400,1,400
4,400,1,408
4,400,1,419
4,400,1,400
4,400,1,407
4,400,1,403
4,400,1,400
4,400,1,412
4,400,1,400
4,400,1,408
4,400,1,400
4,400,1,407
4,400,1,400
4,400,1,400
4,400,1,400
4,400,1,400
4,400,1,402
4,400,1,407
4,400,1,400
4,500,1,500
4,500,1,502
4,500,1,502
4,500,1,514
4,500,1,510
4,500,1,512
4,500,1,520
4,500,1,501
4,500,1,500
4,500,1,500
4,500,1,513
4,100,3,108
4,100,3,110
4,100,3,100
4,100,3,100
4,100,3,113
4,100,3,102
4,100,3,100
4,100,3,104
4,100,3,103
4,100,3,104
4,100,3,101
4,100,3,101
4,100,3,102
4,100,3,111
4,100,3,101
4,100,3,102
4,100,3,101
4,100,3,109
4,100,3,100
4,100,3,100
4,100,3,105
4,100,3,101
4,100,3,101
4,100,3,103
4,100,3,115
4,100,3,107
4,100,3,111
4,100,3,110
4,100,3,118
4,100,3,108
4,100,3,100
4,100,3,113
4,100,3,115
4,100,3,101
4,100,3,105
4,100,3,119
4,100,3,115
4,100,3,100
4,100,3,102
4,100,3,114
4,100,3,113
4,100,3,108
4,100,3,110
4,100,3,115
4,100,3,102
4,100,3,107
4,100,3,113
4,200,3,210
4,200,3,214
4,200,3,215
4,200,3,200
4,200,3,200
4,200,3,215
4,200,3,204
4,200,3,215
4,200,3,202
4,200,3,205
4,200,3,222
4,200,3,202
4,200,3,202
4,200,3,204
4,200,3,203
4,200,3,200
4,200,3,200
4,200,3,201
4,200,3,203
4,200,3,205
4,200,3,200
4,200,3,206
4,200,3,215
4,200,3,200
4,200,3,209
4,200,3,205
4,200,3,200
4,200,3,209
4,200,3,220
4,200,3,200
4,300,3,308
4,300,3,314
4,300,3,317
4,300,3,314
4,300,3,303
4,300,3,315
4,300,3,316
4,300,3,314
4,300,3,310
4,300,3,314
4,300,3,310
4,300,3,300
4,300,3,310
4,300,3,300
4,300,3,309
4,300,3,300
4,300,3,310
4,300,3,300
4,300,3,301
4,300,3,301
4,300,3,301
4,300,3,301
4,400,3,401
4,400,3,400
4,400,3,400
4,400,3,402
4,400,3,401
4,400,3,401
4,400,3,417
4,400,3,407
4,400,3,407
4,400,3,414
4,400,3,401
4,400,3,417
4,400,3,415
4,400,3,409
4,400,3,401
4,400,3,410
4,400,3,400
4,400,3,417
4,400,3,400
4,400,3,410
4,400,3,415
4,500,3,510
4,500,3,511
4,500,3,510
4,500,3,511
4,500,3,510
4,500,3,509
4,500,3,509
4,500,3,500
4,500,3,500
4,500,3,501
4,500,3,500
4,100,5,103
4,100,5,110
4,100,5,100
4,100,5,103
4,100,5,105
4,100,5,100
4,100,5,104
4,100,5,107
4,100,5,101
4,100,5,100
4,100,5,109
4,100,5,113
4,100,5,104
4,100,5,112
4,100,5,113
4,100,5,109
4,100,5,112
4,100,5,104
4,100,5,115
4,100,5,122
4,100,5,107
4,100,5,115
4,100,5,121
4,100,5,114
4,100,5,104
4,100,5,115
4,100,5,110
4,100,5,113
4,100,5,113
4,100,5,120
4,100,5,113
4,100,5,114
4,100,5,107
4,100,5,112
4,100,5,113
4,100,5,115
4,100,5,119
4,100,5,104
4,100,5,114
4,100,5,113
4,100,5,112
4,100,5,103
4,100,5,100
4,100,5,100
4,100,5,100
4,100,5,100
4,200,5,201
4,200,5,201
4,200,5,204
4,200,5,213
4,200,5,215
4,200,5,215
4,200,5,211
4,200,5,209
4,200,5,214
4,200,5,210
4,200,5,214
4,200,5,200
4,200,5,210
4,200,5,203
4,200,5,212
4,200,5,209
4,200,5,215
4,200,5,215
4,200,5,221
4,200,5,213
4,200,5,215
4,200,5,209
4,200,5,214
4,200,5,215
4,200,5,200
4,200,5,200
4,200,5,213
4,200,5,205
4,200,5,220
4,200,5,214
4,200,5,210
4,200,5,209
4,200,5,200
4,300,5,318
4,300,5,300
4,300,5,312
4,300,5,314
4,300,5,316
4,300,5,300
4,300,5,301
4,300,5,302
4,300,5,300
4,300,5,301
4,300,5,301
4,300,5,300
4,300,5,301
4,300,5,300
4,300,5,306
4,300,5,304
4,300,5,312
4,300,5,315
4,300,5,309
4,300,5,313
4,300,5,308
4,300,5,321
4,400,5,410
4,400,5,400
4,400,5,417
4,400,5,400
4,400,5,408
4,400,5,400
4,400,5,411
4,400,5,415
4,400,5,407
4,400,5,400
4,400,5,411
4,400,5,415
4,400,5,405
4,400,5,418
4,400,5,401
4,400,5,400
4,400,5,400
4,400,5,413
4,400,5,408
4,400,5,400
4,400,5,400
4,400,5,400
4,500,5,501
4,500,5,501
4,500,5,502
4,500,5,500
4,500,5,501
4,500,5,502
4,500,5,502
4,500,5,512
4,500,5,506
4,500,5,501
4,500,5,501
